2024-03-19 15:57:55.012 | INPUT  | DEBUG    | list 
2024-03-19 15:57:59.028 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.031 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.037 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71835132ce 
2024-03-19 15:57:59.038 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.042 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.045 | OUTPUT | DEBUG    | Component Address: 0x40 
2024-03-19 15:57:59.047 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.052 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.053 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.055 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.057 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.059 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.061 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.064 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.066 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.068 | OUTPUT | DEBUG    | Address: 0x41 
2024-03-19 15:57:59.070 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.073 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.078 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7172391fe7 
2024-03-19 15:57:59.081 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.084 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.089 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7172391fe7 
2024-03-19 15:57:59.091 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.095 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.098 | OUTPUT | DEBUG    | Component Address: 0x41 
2024-03-19 15:57:59.100 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.104 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.105 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.108 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.109 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.111 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.114 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.116 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.119 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.121 | OUTPUT | DEBUG    | Address: 0x42 
2024-03-19 15:57:59.123 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.126 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.131 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7188a04a0f 
2024-03-19 15:57:59.134 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.137 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.142 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7188a04a0f 
2024-03-19 15:57:59.145 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.148 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.151 | OUTPUT | DEBUG    | Component Address: 0x42 
2024-03-19 15:57:59.153 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.157 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.158 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.160 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.162 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.164 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.167 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.169 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.172 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.174 | OUTPUT | DEBUG    | Address: 0x43 
2024-03-19 15:57:59.176 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.180 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.184 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a1f7350b 
2024-03-19 15:57:59.186 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.190 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.195 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a1f7350b 
2024-03-19 15:57:59.197 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.201 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.204 | OUTPUT | DEBUG    | Component Address: 0x43 
2024-03-19 15:57:59.205 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.210 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.211 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.213 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.215 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.217 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.219 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.221 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.225 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.227 | OUTPUT | DEBUG    | Address: 0x44 
2024-03-19 15:57:59.229 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.232 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.237 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e96e97cf 
2024-03-19 15:57:59.239 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.243 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.250 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e96e97cf 
2024-03-19 15:57:59.252 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.255 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.257 | OUTPUT | DEBUG    | Component Address: 0x44 
2024-03-19 15:57:59.259 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.262 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.264 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.266 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.268 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.270 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.272 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.274 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.278 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.280 | OUTPUT | DEBUG    | Address: 0x45 
2024-03-19 15:57:59.282 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.285 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.290 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc717e1c8d6f 
2024-03-19 15:57:59.292 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.296 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.301 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc717e1c8d6f 
2024-03-19 15:57:59.303 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.308 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.310 | OUTPUT | DEBUG    | Component Address: 0x45 
2024-03-19 15:57:59.311 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.315 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.317 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.319 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.321 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.323 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.325 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.328 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.331 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.333 | OUTPUT | DEBUG    | Address: 0x46 
2024-03-19 15:57:59.336 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.342 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.345 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7187ab58ed 
2024-03-19 15:57:59.346 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.348 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.356 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7187ab58ed 
2024-03-19 15:57:59.357 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.360 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.363 | OUTPUT | DEBUG    | Component Address: 0x46 
2024-03-19 15:57:59.365 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.368 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.370 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.372 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.374 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.377 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.378 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.380 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.383 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.385 | OUTPUT | DEBUG    | Address: 0x47 
2024-03-19 15:57:59.387 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.390 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.396 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a9d68170 
2024-03-19 15:57:59.398 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.401 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.407 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a9d68170 
2024-03-19 15:57:59.409 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.413 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.415 | OUTPUT | DEBUG    | Component Address: 0x47 
2024-03-19 15:57:59.417 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.421 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.423 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.425 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.427 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.429 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.431 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.433 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.436 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.438 | OUTPUT | DEBUG    | Address: 0x48 
2024-03-19 15:57:59.440 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.443 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.449 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc712f569ce8 
2024-03-19 15:57:59.451 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.454 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.460 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc712f569ce8 
2024-03-19 15:57:59.462 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.466 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.468 | OUTPUT | DEBUG    | Component Address: 0x48 
2024-03-19 15:57:59.470 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.474 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.476 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.478 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.480 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.482 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.484 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.486 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.489 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.491 | OUTPUT | DEBUG    | Address: 0x49 
2024-03-19 15:57:59.493 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.496 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.502 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7112a5bdf6 
2024-03-19 15:57:59.504 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.507 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.513 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc7112a5bdf6 
2024-03-19 15:57:59.515 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.519 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.521 | OUTPUT | DEBUG    | Component Address: 0x49 
2024-03-19 15:57:59.523 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.527 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.529 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.531 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.533 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.535 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.537 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.539 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.542 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.544 | OUTPUT | DEBUG    | Address: 0x4a 
2024-03-19 15:57:59.546 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.549 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.554 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a6d5e5f5 
2024-03-19 15:57:59.557 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.560 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.565 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71a6d5e5f5 
2024-03-19 15:57:59.568 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.572 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.574 | OUTPUT | DEBUG    | Component Address: 0x4a 
2024-03-19 15:57:59.576 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.580 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.582 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.583 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.586 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.588 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.590 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.592 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.595 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.597 | OUTPUT | DEBUG    | Address: 0x4b 
2024-03-19 15:57:59.599 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.602 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.607 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc710a806dbe 
2024-03-19 15:57:59.610 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.613 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.618 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc710a806dbe 
2024-03-19 15:57:59.620 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.624 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.627 | OUTPUT | DEBUG    | Component Address: 0x4b 
2024-03-19 15:57:59.629 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.633 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.634 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.637 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.639 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.641 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.643 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.645 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.648 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.650 | OUTPUT | DEBUG    | Address: 0x4c 
2024-03-19 15:57:59.652 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.655 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.660 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e0a605e9 
2024-03-19 15:57:59.663 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.667 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.671 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71e0a605e9 
2024-03-19 15:57:59.673 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.677 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.680 | OUTPUT | DEBUG    | Component Address: 0x4c 
2024-03-19 15:57:59.682 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.686 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.687 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.690 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.692 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.693 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.696 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.698 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.702 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.703 | OUTPUT | DEBUG    | Address: 0x4d 
2024-03-19 15:57:59.705 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.708 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.714 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71828e22f3 
2024-03-19 15:57:59.716 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.719 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.727 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71828e22f3 
2024-03-19 15:57:59.728 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.731 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.735 | OUTPUT | DEBUG    | Component Address: 0x4d 
2024-03-19 15:57:59.736 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.739 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.740 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.742 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.744 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.746 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.749 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.751 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.754 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.756 | OUTPUT | DEBUG    | Address: 0x4e 
2024-03-19 15:57:59.758 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.761 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.766 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71148a4879 
2024-03-19 15:57:59.769 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.772 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.777 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc71148a4879 
2024-03-19 15:57:59.779 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.783 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.786 | OUTPUT | DEBUG    | Component Address: 0x4e 
2024-03-19 15:57:59.788 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.792 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.793 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.795 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.797 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.799 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.801 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.803 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.806 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.809 | OUTPUT | DEBUG    | Address: 0x4f 
2024-03-19 15:57:59.811 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.814 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.819 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc710eedfe14 
2024-03-19 15:57:59.821 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.825 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.830 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc710eedfe14 
2024-03-19 15:57:59.832 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.836 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.839 | OUTPUT | DEBUG    | Component Address: 0x4f 
2024-03-19 15:57:59.840 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.844 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.846 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.848 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.850 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.852 | OUTPUT | DEBUG    | REACHED POINT C 
2024-03-19 15:57:59.854 | OUTPUT | DEBUG    | REACHED POINT D 
2024-03-19 15:57:59.856 | OUTPUT | DEBUG    | REACHED POINT E 
2024-03-19 15:57:59.860 | OUTPUT | DEBUG    | ISSUE_CMD: send_packet 
2024-03-19 15:57:59.862 | OUTPUT | DEBUG    | Address: 0x50 
2024-03-19 15:57:59.864 | OUTPUT | DEBUG    | Packet size: 21 
2024-03-19 15:57:59.867 | OUTPUT | DEBUG    | Transmit buffer raw data: 
2024-03-19 15:57:59.872 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc711ac8a32f 
2024-03-19 15:57:59.874 | OUTPUT | DEBUG    | REACHED BOARD_LINK 
2024-03-19 15:57:59.878 | OUTPUT | DEBUG    | PACKET TO SEND TO COMPONENT: 
2024-03-19 15:57:59.883 | OUTPUT | DEBUG    | 0190fc69e40ec180b5e948eaf63cb6cc711ac8a32f 
2024-03-19 15:57:59.885 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.889 | OUTPUT | DEBUG    | REACHED i2c_simple_write_receive_len 
2024-03-19 15:57:59.892 | OUTPUT | DEBUG    | Component Address: 0x50 
2024-03-19 15:57:59.893 | OUTPUT | DEBUG    | Length: 21 
2024-03-19 15:57:59.897 | OUTPUT | DEBUG    | REACHED i2c_simple_write_status_generic 
2024-03-19 15:57:59.899 | OUTPUT | DEBUG    | value: 21 
2024-03-19 15:57:59.901 | OUTPUT | DEBUG    | REACHED POINT A 
2024-03-19 15:57:59.903 | OUTPUT | DEBUG    | REACHED POINT B 
2024-03-19 15:57:59.905 | OUTPUT | DEBUG    | REACHED POINT C 
